avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp
303.4434,337.3699,1,319.8584,357.69,0.4413,0.5057,20.8988,283.0539,369.8701,286.6854,351.6686,292.4295,322.8474,0.6003,0.5034,19.9832,290.317,333.467,7,415537403,18-Dec-2019 11:28:55
303.8033,338.3011,1,523.5318,797.3239,0.4436,0.5096,21.1524,523.5318,797.3239,519.2698,801.4866,515.0078,805.6493,0.6021,0.5077,20.6387,515.0078,805.6493,7,415537436,18-Dec-2019 11:28:55
475.6645,840.0048,0,482.5901,863.4996,0.4433,0.5103,20.9828,482.5901,863.4996,475.6645,840.0048,468.7389,816.51,0.602,0.508,20.6691,468.7389,816.51,7,415537469,18-Dec-2019 11:28:55
474.3609,843.3647,0,470.1198,868.6103,0.4431,0.5102,21.163,457.6812,873.7079,473.0606,846.7159,478.6021,818.119,0.6021,0.5078,20.7824,488.4401,819.7239,7,415537503,18-Dec-2019 11:28:55
474.5435,842.7313,0,477.6845,857.9473,0.443,0.5098,20.8059,492.7809,836.7309,474.6173,835.0688,471.2046,823.2394,0.602,0.5078,20.5317,456.4536,833.4068,7,415537536,18-Dec-2019 11:28:55
476.6632,843.9883,0,485.5165,855.2824,0.443,0.5101,20.7927,508.6833,847.5173,494.679,854.0215,473.5775,832.6658,0.6022,0.5081,20.6707,480.6747,860.5258,7,415537569,18-Dec-2019 11:28:55
477.4874,846.5224,0,484.5979,859.1656,0.4428,0.5103,19.9479,480.7072,874.6188,464.0724,874.6903,468.2714,841.288,0.6021,0.5084,18.6618,447.4376,874.7618,7,415537603,18-Dec-2019 11:28:55
477.2593,848.0637,0,500.6957,846.5859,0.4428,0.5102,19.9513,500.6957,846.5859,480.2647,856.0758,459.8337,865.5657,0.6021,0.5084,18.6462,459.8337,865.5657,7,415537636,18-Dec-2019 11:28:55
478.42,868.1385,0,477.2764,894.0808,0.4427,0.5105,20.0986,477.2764,894.0808,478.42,868.1385,479.5635,842.1962,0.6022,0.5085,18.8426,479.5635,842.1962,7,415537669,18-Dec-2019 11:28:55
481.7924,871.4484,0,486.319,889.7299,0.4428,0.5106,19.9393,495.3386,885.3901,485.1563,874.7498,477.2659,853.1669,0.6022,0.5086,19.104,474.974,864.1096,7,415537702,18-Dec-2019 11:28:55
481.3859,871.5495,0,485.5665,884.9937,0.4428,0.5104,20.6144,484.0254,875.6031,480.6073,875.6943,477.2363,860.7571,0.6023,0.5085,19.1248,477.1892,875.7856,7,415537736,18-Dec-2019 11:28:55
481.096,872.1428,0,484.8055,878.6999,0.4428,0.5102,20.4731,482.5157,860.1344,475.0272,870.9933,474.7873,866.1206,0.6023,0.5084,19.0865,467.5387,881.8522,7,415537770,18-Dec-2019 11:28:55
480.6926,872.1224,0,485.912,877.1722,0.4429,0.5103,20.2032,490.2445,871.456,481.6956,873.2664,474.4369,868.0054,0.6024,0.5085,19.1405,473.1466,875.0768,7,415537803,18-Dec-2019 11:28:55
479.9401,871.5777,0,488.0959,869.7756,0.4429,0.51,20.4706,498.6526,834.1539,494.1235,855.0542,477.0052,869.4309,0.6025,0.5083,18.923,489.5945,875.9544,7,415537836,18-Dec-2019 11:28:55
480.7181,871.2289,1,488.8133,869.4164,0.4428,0.51,20.1431,492.736,868.2158,489.4283,869.6547,478.364,869.7498,0.6023,0.5079,19.2243,486.1207,871.0936,7,415537869,18-Dec-2019 11:28:55
480.909,871.2818,1,486.9351,871.7426,0.4427,0.5102,20.0218,474.1462,888.106,463.9111,885.2775,475.1695,871.4745,0.6022,0.508,19.1282,453.676,882.4489,7,415537902,18-Dec-2019 11:28:55
480.7829,871.198,1,489.2023,869.5042,0.4429,0.5102,19.9736,506.1967,853.232,491.1009,861.1228,475.2441,871.2684,0.6023,0.5082,18.877,476.0051,869.0136,7,415537936,18-Dec-2019 11:28:55
481.2148,871.3307,1,490.539,871.4738,0.4428,0.5102,20.0764,501.2653,888.7275,480.0948,892.378,473.4737,873.993,0.6023,0.5081,18.8553,458.9243,896.0285,7,415537969,18-Dec-2019 11:28:55
482.4733,871.1648,1,492.8671,869.8073,0.4429,0.5098,19.6757,513.3975,855.0652,495.1054,840.0469,473.752,869.2559,0.6023,0.5076,18.4245,476.8133,825.0284,7,415538002,18-Dec-2019 11:28:55
482.7185,870.8116,1,494.4196,867.8947,0.443,0.5101,19.6589,508.5132,849.8682,484.193,849.2838,472.4298,867.3517,0.6025,0.5081,18.6888,459.8728,848.6995,7,415538036,18-Dec-2019 11:28:55
483.9728,870.3488,1,495.929,865.9347,0.443,0.51,19.2803,510.2734,846.5589,499.1866,837.1022,473.7218,863.8517,0.6025,0.5079,18.2907,488.0999,827.6454,7,415538069,18-Dec-2019 11:28:55
485.1078,869.8481,1,496.3477,864.8379,0.4428,0.5097,18.9663,499.0974,854.3699,474.0195,835.2739,471.6595,859.7922,0.6023,0.5076,17.9859,448.9416,816.1779,7,415538103,18-Dec-2019 11:28:55
484.9758,869.0654,1,498.5799,863.9268,0.4429,0.5098,18.9852,522.9188,855.2498,501.7723,852.0969,472.2799,858.6978,0.6024,0.5079,18.2631,480.6259,848.9441,7,415538136,18-Dec-2019 11:28:55
485.2972,868.4037,1,499.3263,862.4276,0.4428,0.5099,18.6025,505.8309,846.1871,499.7994,861.3988,473.8367,859.7848,0.6024,0.5081,18.1084,493.7679,876.6106,7,415538169,18-Dec-2019 11:28:55
485.3855,867.6379,1,500.871,860.1144,0.4426,0.5099,18.5012,517.9066,833.1089,492.4918,837.1738,473.3518,858.2511,0.6021,0.5079,17.5432,467.077,841.2388,7,415538202,18-Dec-2019 11:28:55
484.5962,866.8536,1,502.8891,856.6164,0.4426,0.51,18.1195,526.4637,813.5873,501.0749,835.2502,473.5023,857.9307,0.6021,0.5081,17.7531,475.6862,856.9132,7,415538235,18-Dec-2019 11:28:55
484.9097,865.9958,1,504.137,855.3535,0.4426,0.5102,18.0701,517.214,843.1201,498.9266,842.5499,473.981,856.6378,0.6022,0.5082,17.3529,480.6393,841.9796,7,415538269,18-Dec-2019 11:28:55
485.3343,865.1078,1,505.4172,853.6641,0.4427,0.5102,18.1914,519.1135,835.1552,487.4765,841.9733,472.8011,855.8833,0.6022,0.5083,17.7216,455.8395,848.7914,7,415538303,18-Dec-2019 11:28:55
485.4326,864.23,1,506.5135,851.7784,0.4428,0.5103,18.1488,517.6508,830.324,495.7698,840.6983,472.8408,855.3347,0.6024,0.5084,17.1485,473.8889,851.0726,7,415538336,18-Dec-2019 11:28:55
485.5587,863.3881,1,505.4065,851.9832,0.443,0.5104,17.9918,483.9376,861.6104,475.566,856.8035,472.4601,854.892,0.6026,0.5086,17.3782,467.1945,851.9966,7,415538369,18-Dec-2019 11:28:56
485.9254,862.5893,1,505.1986,852.0327,0.4431,0.5104,17.9392,498.3006,858.5661,490.9519,861.8334,473.1127,855.3024,0.6028,0.5085,17.1213,483.6033,865.1008,7,415538402,18-Dec-2019 11:28:56
486.1141,861.8674,1,506.2065,851.431,0.4433,0.5103,18.0288,518.6065,847.2585,495.3977,859.3914,473.0514,856.116,0.6028,0.5085,17.4651,472.1889,871.5243,7,415538436,18-Dec-2019 11:28:56
486.617,861.1406,1,506.1925,850.8566,0.4434,0.5102,18.1012,502.5442,846.7778,497.2167,857.5056,474.1774,856.7306,0.603,0.5084,17.3168,491.8892,868.2335,7,415538469,18-Dec-2019 11:28:56
486.9659,860.4846,1,506.2193,849.936,0.4434,0.5101,17.9237,497.8232,849.0088,482.8127,862.7081,473.7754,858.024,0.603,0.5084,17.3788,467.8023,876.4075,7,415538502,18-Dec-2019 11:28:56
486.9115,859.9327,1,505.3263,851.6042,0.4435,0.5106,18.3453,487.3333,888.5866,479.0099,887.4977,473.6089,859.6423,0.603,0.5086,17.7357,470.6867,886.4087,7,415538535,18-Dec-2019 11:28:56
486.1796,859.6899,1,503.4778,853.1354,0.4436,0.5107,18.2277,469.688,883.0058,463.1464,888.1895,472.5688,861.5536,0.6032,0.5089,17.4637,456.6047,893.3732,7,415538568,18-Dec-2019 11:28:56
486.2843,859.2914,1,502.4808,854.3219,0.4436,0.5107,18.2807,484.1987,873.3258,469.8439,877.3046,471.585,862.6863,0.6031,0.5091,18.3698,455.4891,881.2833,7,415538602,18-Dec-2019 11:28:56
486.2817,859.0353,1,501.6012,855.3984,0.4436,0.5107,18.2754,488.1894,873.592,474.543,877.0009,470.8535,863.8668,0.6031,0.5092,18.7786,460.8966,880.4097,7,415538636,18-Dec-2019 11:28:56
486.0499,859.0501,1,500.2226,858.0655,0.4434,0.511,18.3491,481.6934,892.1611,474.3453,895.7207,470.2973,866.1666,0.603,0.5094,18.73,466.9971,899.2803,7,415538669,18-Dec-2019 11:28:56
485.937,859.121,1,498.8279,858.877,0.4433,0.5109,18.9456,479.9721,869.0135,470.6956,887.1075,469.485,868.8666,0.6028,0.5094,18.9424,461.4192,905.2016,7,415538703,18-Dec-2019 11:28:56
485.6581,859.4375,1,499.1806,862.5593,0.4434,0.5113,18.5714,505.0215,920.9258,503.2059,906.5231,471.5018,870.6039,0.6029,0.5093,18.9069,501.3904,892.1203,7,415538735,18-Dec-2019 11:28:56
486.5104,859.7148,1,499.6152,866.4783,0.4432,0.5111,18.7428,513.0038,917.6492,507.9287,927.3375,473.3127,875.1691,0.6026,0.5092,19.2367,502.8535,937.0259,7,415538769,18-Dec-2019 11:28:56
487.3251,860.1627,1,499.9781,869.3091,0.4431,0.5111,18.7805,510.1002,907.8885,508.5183,924.0976,475.5821,879.5293,0.6026,0.5091,19.1493,506.9364,940.3067,7,415538802,18-Dec-2019 11:28:56
487.3586,861.2596,1,500.4474,873.8436,0.443,0.5112,18.8227,513.8013,929.9522,504.5505,935.4321,476.9026,884.7376,0.6026,0.5092,19.2799,495.2997,940.9119,7,415538835,18-Dec-2019 11:28:56
486.7589,863.039,1,500.8804,878.5461,0.443,0.5112,19.1431,511.4417,933.444,486.2712,942.0084,476.3631,890.0526,0.6024,0.5091,18.9032,461.1008,950.5729,7,415538869,18-Dec-2019 11:28:56
486.8372,864.7583,1,501.4521,882.8544,0.443,0.5111,19.27,513.5631,928.4224,498.0905,941.1487,476.7327,895.658,0.6025,0.5092,19.4607,482.6178,953.8749,7,415538902,18-Dec-2019 11:28:56
486.9326,866.7054,1,501.8814,886.0645,0.443,0.5111,18.9228,508.4325,914.307,491.8555,923.6614,477.144,899.9358,0.6025,0.5091,18.721,475.2785,933.0159,7,415538935,18-Dec-2019 11:28:56
487.1307,868.8614,1,502.2325,888.7842,0.4431,0.5111,19.1074,511.848,908.8962,491.6741,907.9292,476.885,902.0066,0.6025,0.509,18.6254,471.5003,906.9622,7,415538969,18-Dec-2019 11:28:56
487.3857,871.1385,1,502.5085,892.5742,0.4431,0.5111,19.0187,506.4903,927.5491,492.4695,940.0192,476.8776,906.2832,0.6026,0.5091,18.9743,478.4486,952.4892,7,415539002,18-Dec-2019 11:28:56
488.3451,873.1411,1,502.2937,894.6005,0.4431,0.511,19.3398,500.6676,898.5747,503.1183,921.6289,478.8387,910.3665,0.6028,0.5091,19.0139,505.5691,944.683,7,415539035,18-Dec-2019 11:28:56
488.8741,875.6789,1,502.8704,897.593,0.4431,0.5113,19.4735,515.2238,914.0825,503.3221,923.002,479.8108,913.2712,0.6027,0.5092,19.0674,491.4204,931.9215,7,415539068,18-Dec-2019 11:28:56
488.9023,878.405,1,501.6015,898.5234,0.443,0.5111,19.3018,482.1541,889.5849,481.3293,895.9327,480.0402,914.3781,0.6025,0.5091,19.3269,480.5045,902.2805,7,415539102,18-Dec-2019 11:28:56
488.4821,881.5062,1,499.858,903.0792,0.4432,0.5114,19.4115,474.4574,951.2457,482.4045,933.0739,481.1427,915.9434,0.6027,0.5093,18.9339,490.3517,914.9021,7,415539135,18-Dec-2019 11:28:56
488.7243,884.2357,1,499.6712,906.4027,0.4435,0.5115,19.6175,499.761,932.8775,474.6487,931.752,479.5121,918.2302,0.6029,0.5096,19.0112,449.5363,930.6265,7,415539169,18-Dec-2019 11:28:56
488.6155,887.1372,1,498.7878,909.7017,0.4436,0.5116,19.2417,481.0269,942.1158,478.3258,925.4138,479.5035,919.004,0.6031,0.5095,18.7443,475.6247,908.7119,7,415539202,18-Dec-2019 11:28:56
488.8369,889.8278,1,498.8864,911.1917,0.4438,0.5113,19.0527,500.8062,913.9073,476.3333,928.3091,477.8358,921.487,0.6032,0.5097,19.0816,451.8604,942.7108,7,415539236,18-Dec-2019 11:28:56
488.7785,892.5417,1,498.9924,911.0007,0.444,0.5112,18.8821,505.1232,886.2227,487.7598,899.8279,477.4218,921.9861,0.6035,0.5098,18.886,470.3964,913.433,7,415539268,18-Dec-2019 11:28:56
488.7228,895.149,1,499.3257,911.6618,0.4441,0.5115,18.9068,505.2183,902.9954,490.7587,914.0685,477.1116,923.0992,0.6037,0.51,18.4686,476.2991,925.1417,7,415539301,18-Dec-2019 11:28:56
488.6558,897.6816,1,499.4349,913.9113,0.4441,0.5114,18.4259,500.5568,932.3391,483.9481,918.6995,476.579,922.781,0.6036,0.5097,18.2435,467.3394,905.0598,7,415539335,18-Dec-2019 11:28:56
488.7058,900.0581,1,500.133,914.0698,0.4439,0.5111,18.6568,508.374,907.8456,493.4748,916.946,476.6741,923.5003,0.6035,0.5095,18.3054,478.5756,926.0466,7,415539368,18-Dec-2019 11:28:57
488.9367,902.2433,1,501.0483,913.1509,0.4439,0.5111,18.4246,508.8229,889.9354,500.4698,910.3971,477.7505,924.3482,0.6035,0.5096,18.4547,492.1167,930.8587,7,415539402,18-Dec-2019 11:28:57
488.9535,904.3796,1,502.6534,913.7241,0.444,0.5113,18.2006,524.1058,913.9405,490.5619,919.5035,476.7061,924.9357,0.6034,0.5096,18.4406,457.0179,925.0665,7,415539435,18-Dec-2019 11:28:57
488.9409,906.3779,1,502.2361,913.742,0.4438,0.5112,18.2753,491.7589,905.9787,479.0833,913.3009,476.1372,925.1936,0.6034,0.5096,18.1522,466.4077,920.6232,7,415539468,18-Dec-2019 11:28:57
489.4561,908.0053,1,503.3506,913.9921,0.4439,0.5114,18.1647,516.3274,914.6949,510.1132,904.7671,477.7407,923.6053,0.6034,0.5095,18.194,503.899,894.8394,7,415539502,18-Dec-2019 11:28:57
489.782,909.5744,1,504.1569,914.6204,0.444,0.5116,17.6121,511.3889,916.7781,502.5175,913.7527,478.7989,922.8733,0.6035,0.51,17.7125,493.646,910.7272,7,415539535,18-Dec-2019 11:28:57
489.5977,911.15,1,502.7897,914.4009,0.4441,0.5117,17.673,480.9059,914.2166,476.9564,921.7307,478.1186,923.4071,0.6036,0.5101,17.8877,473.0069,929.2449,7,415539568,18-Dec-2019 11:28:57
489.5035,912.4378,1,503.9609,913.3447,0.4444,0.5116,17.8581,524.6763,899.2371,502.9491,901.4436,477.9625,921.8335,0.6039,0.5099,17.5615,481.2218,903.6502,7,415539602,18-Dec-2019 11:28:57
489.5945,913.4691,1,505.6159,911.4756,0.4447,0.5115,17.4108,531.8585,883.3946,524.4064,897.8743,479.9507,920.7944,0.6042,0.5101,17.3625,516.9542,912.3539,7,415539635,18-Dec-2019 11:28:57
489.6288,914.2888,1,505.9572,909.581,0.4449,0.5116,17.6841,510.7062,887.2397,489.623,905.6572,479.2139,920.5118,0.6044,0.5102,17.5605,468.5399,924.0746,7,415539668,18-Dec-2019 11:28:57
489.8412,914.8161,1,504.8543,908.2951,0.4451,0.5115,17.8996,486.1754,897.1724,487.4481,905.2265,480.1227,919.5212,0.6046,0.5101,17.1798,488.7209,913.2806,7,415539701,18-Dec-2019 11:28:57
489.2474,915.5103,1,506.3806,905.9456,0.4456,0.5111,17.2604,530.4012,877.3911,502.4296,895.1539,479.8733,918.5396,0.6049,0.5097,17.2533,474.458,912.9168,7,415539735,18-Dec-2019 11:28:57
488.53,916.0541,1,503.3116,905.3619,0.4456,0.5103,17.6476,452.9244,902.9055,447.9236,907.6616,477.813,917.856,0.6052,0.509,17.1439,442.9228,912.4178,7,415539768,18-Dec-2019 11:28:57
487.8063,915.4384,1,499.4069,898.2373,0.4459,0.5088,17.6461,439.8248,792.2316,433.4216,823.1552,474.8319,914.0247,0.6053,0.5079,16.9937,427.0184,854.0787,7,415539802,18-Dec-2019 11:28:57
488.2352,914.377,1,496.8907,893.9623,0.4466,0.5088,17.2441,461.591,842.5534,454.1349,843.662,472.944,909.0888,0.606,0.5078,17.1356,446.6789,844.7706,7,415539835,18-Dec-2019 11:28:57
488.359,913.0059,1,493.9151,888.46,0.447,0.5085,17.36,452.3779,814.4443,426.018,830.4444,467.9204,904.4482,0.6063,0.5076,17.1642,399.6581,846.4445,7,415539867,18-Dec-2019 11:28:57
488.1579,911.4002,1,492.02,883.4516,0.4474,0.5084,17.3742,472.841,824.4042,460.8662,826.6493,466.105,899.0139,0.6069,0.5074,17.232,448.8914,828.8943,7,415539901,18-Dec-2019 11:28:57
487.7977,909.4998,1,489.5161,878.7482,0.4476,0.5085,16.947,454.9493,822.2895,441.8746,824.3551,463.2839,893.8977,0.607,0.5074,17.3814,428.8,826.4207,7,415539935,18-Dec-2019 11:28:57
487.9111,907.0788,1,488.8592,875.3939,0.4478,0.509,17.0822,483.7388,855.3149,459.7929,846.1049,460.8268,889.34,0.6071,0.5077,17.0745,435.847,836.8947,7,415539968,18-Dec-2019 11:28:57
487.8424,904.5009,1,488.0039,871.1453,0.4477,0.5088,17.4782,485.1861,832.9631,446.0826,832.1532,457.2199,884.3836,0.6067,0.5072,17.0823,406.9791,831.3433,7,415540002,18-Dec-2019 11:28:57
485.8415,902.2657,1,483.3886,863.6649,0.4472,0.5077,16.9756,417.682,777.698,422.6539,780.8704,454.5738,877.0211,0.6064,0.506,16.8917,427.6259,784.0427,7,415540035,18-Dec-2019 11:28:57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,415540068,18-Dec-2019 11:28:57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,415540101,18-Dec-2019 11:28:57
482.9688,896.9497,1,208.9131,191.531,0.4431,0.5032,15.31,208.9131,191.531,226.0459,182.0764,243.1788,172.6219,0.5997,0.498,14.946,243.1788,172.6219,7,415540134,18-Dec-2019 11:28:57
349.5841,154.5055,0,382.3944,188.7101,0.4412,0.5036,16.8997,382.3944,188.7101,349.5841,154.5055,316.7738,120.3008,0.5968,0.4968,16.0213,316.7738,120.3008,7,415540167,18-Dec-2019 11:28:57
355.1317,158.8026,0,378.9615,197.2838,0.4383,0.5046,17.5531,375.5372,205.8356,360.6634,163.0859,331.3002,120.3185,0.5935,0.496,15.7736,345.7896,120.3361,7,415540201,18-Dec-2019 11:28:57
358.0676,154.8683,0,389.8326,187.1059,0.4358,0.5051,17.5277,411.4542,166.8358,379.9268,144.4665,337.0488,120.9139,0.5901,0.4951,15.7938,348.3993,122.0972,7,415540234,18-Dec-2019 11:28:57
362.74,155.1971,0,391.1862,177.9885,0.4334,0.5053,17.8215,395.0522,151.0698,368.8589,128.6735,338.5056,117.2244,0.587,0.4938,17.1977,342.6656,106.2772,7,415540267,18-Dec-2019 11:28:57
370.54,160.4781,0,393.579,176.1486,0.4316,0.5056,17.5431,402.7851,169.3095,381.0906,136.3557,342.7881,114.3969,0.5846,0.4929,18.0238,359.3962,103.4019,7,415540301,18-Dec-2019 11:28:57
371.3652,157.3247,0,407.0923,251.049,0.43,0.5058,17.9077,407.0923,251.049,407.0923,251.049,0,0,0.5826,0.4921,17.0966,0,0,7,415540334,18-Dec-2019 11:28:57
408,266.0404,0,408,266.0404,0.4291,0.5058,17.8041,408,266.0404,408,266.0404,0,0,0.5811,0.4916,16.9475,0,0,7,415540368,18-Dec-2019 11:28:58
417.7079,258.724,0,417.7079,258.724,0.4288,0.5059,17.5829,427.3911,251.4263,427.3911,251.4263,0,0,0.5805,0.4914,16.8189,0,0,7,415540400,18-Dec-2019 11:28:58
423.2048,241.4476,0,428.6877,224.2151,0.4295,0.5061,18.5499,450.4589,155.6726,453.0634,114.9139,455.6679,74.1551,0.5814,0.4916,17.6542,455.6679,74.1551,7,415540434,18-Dec-2019 11:28:58
434.7139,198.9329,0,443.9308,203.8814,0.4302,0.506,17.6888,488.9061,144.1572,475.9949,111.2293,463.0837,78.3014,0.5817,0.492,17.0365,463.0837,78.3014,7,415540467,18-Dec-2019 11:28:58
442.6582,183.3039,0,455.5777,193.0508,0.4306,0.5061,17.2124,500.6227,151.6976,495.1401,119.3159,476.3875,82.6233,0.5824,0.4924,16.4974,489.6575,86.9343,7,415540501,18-Dec-2019 11:28:58
447.9743,171.2117,0,467.0283,182.6188,0.4311,0.5062,17.3697,521.4902,133.544,488.5698,104.6248,469.468,80.315,0.5828,0.4928,16.7156,455.6495,75.7057,7,415540534,18-Dec-2019 11:28:58
452.5912,172.2148,1,474.3587,178.8323,0.4315,0.5063,17.1137,514.6788,159.3214,514.6788,159.3214,0,0,0.5835,0.4929,16.9009,0,0,7,415540567,18-Dec-2019 11:28:58
456.557,167.0433,1,477.6747,172.6515,0.4319,0.5059,16.8602,497.0785,134.1433,503.8978,104.0512,479.8627,78.7085,0.5841,0.493,17.2776,510.7171,73.9591,7,415540600,18-Dec-2019 11:28:58
458.9106,168.1939,1,473.225,177.9038,0.4313,0.5058,16.8677,436.8319,220.6564,436.8319,220.6564,0,0,0.5833,0.493,17.5856,0,0,7,415540634,18-Dec-2019 11:28:58
460.5953,169.6162,1,471.641,182.0883,0.4318,0.5057,16.7786,456.3631,219.1844,456.3631,219.1844,0,0,0.5839,0.493,17.07,0,0,7,415540667,18-Dec-2019 11:28:58
461.5746,171.3204,1,467.9261,186.9466,0.4319,0.5058,16.2243,432.5045,232.405,432.5045,232.405,0,0,0.5844,0.4931,17.0632,0,0,7,415540701,18-Dec-2019 11:28:58
462.2352,173.1467,1,466.3556,190.7469,0.4319,0.5055,16.6744,450.3203,228.0678,450.3203,228.0678,0,0,0.5843,0.4925,17.5255,0,0,7,415540734,18-Dec-2019 11:28:58
462.1562,170.8734,1,461.7539,185.7632,0.4317,0.5054,16.3113,413.2856,132.1405,385.1544,101.3185,454.9741,77.0285,0.5841,0.493,16.4732,357.0231,70.4966,7,415540767,18-Dec-2019 11:28:58
462.038,171.5437,1,459.0389,179.5917,0.4318,0.5058,16.7613,430.2148,111.0332,397.0302,85.3846,439.2671,74.0547,0.5843,0.4935,16.9035,363.8457,59.7361,7,415540801,18-Dec-2019 11:28:58
460.6003,167.2484,1,454.2917,173.1841,0.4315,0.506,16.6799,400.8657,100.2501,399.6798,82.8324,432.9421,72.7271,0.5843,0.4939,17.1397,398.494,65.4146,7,415540834,18-Dec-2019 11:28:58
458.9756,163.4827,1,451.3193,169.5177,0.4314,0.5059,16.0208,418.9644,129.1912,403.1667,103.2153,426.6455,73.2542,0.584,0.4937,16.2585,387.3691,77.2394,7,415540867,18-Dec-2019 11:28:58
455.2048,156.4587,1,441.1797,166.3819,0.4305,0.5058,16.1725,316.2017,132.2451,296.1776,102.8459,408.5599,73.2314,0.5831,0.4936,16.6488,276.1534,73.4467,7,415540900,18-Dec-2019 11:28:58
452.4305,154.0236,1,434.2606,164.8316,0.4307,0.5057,15.6895,351.9979,151.3948,311.3199,106.1349,393.0987,71.866,0.5831,0.4934,15.5084,270.6419,60.8749,7,415540933,18-Dec-2019 11:28:58
448.4765,150.6069,1,425.0179,163.3315,0.4304,0.5054,15.6558,310.6792,150.135,279.4288,109.0336,377.8524,71.4149,0.5829,0.493,16.1141,248.1783,67.9322,7,415540967,18-Dec-2019 11:28:58
446.2251,151.2686,1,420.1335,168.6438,0.4303,0.5051,15.7329,368.1533,251.6085,368.1533,251.6085,0,0,0.5828,0.4926,15.6608,0,0,7,415541001,18-Dec-2019 11:28:58
443.7021,151.7321,1,413.8415,165.4847,0.4303,0.5052,15.7342,341.2025,123.2949,302.6414,84.6409,366.2235,69.0031,0.5829,0.4928,15.68,264.0803,45.9869,7,415541033,18-Dec-2019 11:28:58
438.9952,148.5918,1,406.839,164.9521,0.4302,0.5057,15.4843,323.9697,162.2682,296.6828,116.4183,356.544,69.0246,0.583,0.4934,15.9831,269.3958,70.5684,7,415541067,18-Dec-2019 11:28:58
434.2193,145.9813,1,400.5201,163.1674,0.4301,0.5054,15.6853,328.6945,141.0779,287.5682,101.9374,346.1138,68.412,0.5828,0.4932,16.0389,246.442,62.7968,7,415541100,18-Dec-2019 11:28:58
431.0331,146.4189,1,394.6155,161.5079,0.4301,0.5053,15.4552,329.6238,141.4918,290.9904,105.4608,252.3569,69.4298,0.5828,0.4932,15.6836,252.3569,69.4298,7,415541133,18-Dec-2019 11:28:58
422.745,144.1348,1,389.21,160.6456,0.4302,0.5056,15.4424,332.2943,153.2199,295.6577,121.2512,259.0212,89.2825,0.5831,0.4937,16.3463,259.0212,89.2825,7,415541166,18-Dec-2019 11:28:58
415.3647,142.1113,1,383.2316,158.3553,0.4303,0.5058,15.7611,322.2604,149.8739,284.2329,109.0726,252.6051,78.7635,0.5831,0.4938,16.0221,246.2054,68.2714,7,415541200,18-Dec-2019 11:28:58
407.8379,138.37,1,376.9265,157.3744,0.4301,0.5059,16.0547,316.789,165.2555,292.4654,114.7795,257.7951,73.9052,0.5831,0.4937,15.9447,268.1417,64.3034,7,415541234,18-Dec-2019 11:28:58
400.5629,135.3831,1,373.0134,156.0364,0.4302,0.506,16.9715,356.4625,137.0316,313.0142,102.1771,260.7758,72.2131,0.583,0.4941,16.7545,269.5659,67.3225,7,415541267,18-Dec-2019 11:28:58
393.9276,134.7376,1,366.4033,155.6948,0.43,0.5063,16.7673,313.8357,150.9758,271.8326,105.8526,254.5191,69.8461,0.5828,0.4942,17.0464,229.8296,60.7295,7,415541300,18-Dec-2019 11:28:58
387.555,133.8659,1,362.8652,156.2166,0.4302,0.5065,17.3651,360.7817,166.7913,336.8699,116.985,264.4567,69.3426,0.5832,0.4945,17.1054,312.9581,67.1787,7,415541334,18-Dec-2019 11:28:58
381.2692,133.3405,1,355.6358,157.1093,0.4299,0.5067,17.4376,296.847,168.9895,292.024,130.5835,267.8951,72.6671,0.5833,0.4949,16.9739,287.201,92.1774,7,415541367,18-Dec-2019 11:28:58
374.135,131.2834,1,350.3164,158.7834,0.4302,0.5069,16.9597,320.1367,187.4468,302.1608,131.671,270.137,73.0934,0.5835,0.4951,17.0875,284.1848,75.8952,7,415541400,18-Dec-2019 11:28:59
369.6248,132.8457,1,347.9532,164.9086,0.4303,0.5069,17.0909,358.9435,256.0625,358.9435,256.0625,0,0,0.5836,0.4952,17.2456,0,0,7,415541433,18-Dec-2019 11:28:59
