avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp,ROI_Image_avg,ROI_Image_lefteye,ROI_Image_raw,ROI_Image_righteye,ROI_Text_avg,ROI_Text_lefteye,ROI_Text_raw,ROI_Text_righteye
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
322.5293,529.7357,1,348.5041,479.0499,0.4361,0.3771,14.3641,339.4883,490.5534,313.5047,510.3546,238.1019,536.0546,0.5899,0.3579,15.5909,287.521,530.1558,7,968798209,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
333.7588,525.4471,1,400.0917,502.4491,0.4417,0.3771,14.6828,602.606,594.0135,550.9724,622.3971,291.2476,559.311,0.5952,0.3593,15.9885,499.3387,650.7807,7,968798242,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
332.6436,525.6275,1,607.336,600.3019,0.4441,0.3757,14.6628,607.336,600.3019,556.1091,616.684,504.8822,633.066,0.5979,0.359,15.5874,504.8822,633.066,7,968798275,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.8938,598.8116,0,665.5242,562.6065,0.4456,0.3735,14.7851,665.5242,562.6065,590.8938,598.8116,516.2634,635.0168,0.5996,0.3576,15.8525,516.2634,635.0168,7,968798309,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
590.9578,601.9388,0,657.6082,573.6173,0.4454,0.3713,15.1194,649.7123,584.6,591.0216,605.058,524.3073,630.2604,0.5996,0.3553,15.8344,532.3308,625.5161,7,968798342,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
601.4104,593.5845,0,655.403,568.1622,0.444,0.369,15.1742,651.0606,557.2656,567.9854,585.5485,511.1328,624.7527,0.5979,0.353,15.9319,484.9102,613.8314,7,968798376,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.2241,593.9047,0,645.8428,565.0996,0.441,0.3678,15.555,617.5732,556.0477,593.8499,583.467,525.9728,621.2282,0.5953,0.3508,16.2017,570.1266,610.8863,7,968798409,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
572.0413,606.768,0,619.7584,592.4985,0.4363,0.3698,16.3624,517.7438,700.1473,466.0219,719.1771,503.3549,644.9396,0.5898,0.3513,16.1142,414.3,738.2068,7,968798442,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
557.8389,616.7039,0,607.08,611.6514,0.4321,0.3714,16.5801,547.0589,703.5558,524.0956,704.2808,502.8339,655.3492,0.5855,0.3512,15.899,501.1323,705.0058,7,968798476,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
595.9462,626.1496,0,595.9462,626.1496,0.428,0.3717,17.1971,534.1539,707.2841,478.9564,731.8046,491.0372,670.5037,0.5809,0.3513,16.2883,423.7589,756.3251,7,968798509,12-Feb-2020 14:12:43,0,0,0,0,0,0,0,0
